PersonID,Question,Answer,left,right,Condition
9,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,4,Stimme nicht zu,Stimme zu,
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,UI + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,UI + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,einschläfernd,aktivierend,UI + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + kein Audio
10,Ich konnte gut mit dem LLM-Agenten lernen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
10,Der LLM-Agent hat mich Motiviert,5,Stimme nicht zu,Stimme zu,UI + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,UI + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,UI + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,UI + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + kein Audio
10,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
10,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,5,Stimme nicht zu,Stimme zu,UI + kein Audio
10,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,UI + Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,UI + Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + Audio
10,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,UI + Audio
10,Der LLM-Agent hat mich Motiviert,5,Stimme nicht zu,Stimme zu,UI + Audio
10,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,UI + Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,UI + Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,UI + Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + Audio
10,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,UI + Audio
10,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,5,Stimme nicht zu,Stimme zu,UI + Audio
10,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,UI + Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,ECA + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,ECA + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,ECA + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + kein Audio
10,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
10,Der LLM-Agent hat mich Motiviert,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,ECA + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,ECA + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + kein Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + kein Audio
10,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + kein Audio
10,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
10,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,ECA + Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,ECA + Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,ECA + Audio
10,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + Audio
10,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + Audio
10,Der LLM-Agent hat mich Motiviert,5,Stimme nicht zu,Stimme zu,ECA + Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,ECA + Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,ECA + Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + Audio
10,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + Audio
10,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + Audio
10,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,5,Stimme nicht zu,Stimme zu,ECA + Audio
10,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,ECA + Audio
10,Durch die Abfrage des LLM Agenten konnte ich die Komponenten gut lernen,6,Stimme nicht zu,Stimme zu,
10,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nutzlos,nützlich,
10,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht hilfreich,hilfreich,
10,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nicht vorteilhaft,vorteilhaft,
10,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht lohnend,lohnend,
10,Diese Gestaltung des LLM-Agenten hat mir gefallen,0,Drohne und Audio,Drohne ohne Audio,
10,Die Nennung des meines eigenen Namens während der Nutzung empfand ich als motivierend,5,Stimme nicht zu,Stimme zu,
10,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,3,langsam,schnell,
10,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,4,ineffizient,effizient,
10,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,4,unpragmatisch,pragmatisch,
10,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,4,überladen,aufgeräumt,
10,Die Antworten und Fragen des LLM-Agenten sind:,3,unpassend,passend,
10,Die Antworten und Fragen des LLM-Agenten sind:,4,nutzlos,nützlich,
10,Die Antworten und Fragen des LLM-Agenten sind:,4,nicht hilfreich,hilfreich,
10,Die Antworten und Fragen des LLM-Agenten sind:,3,unintelligent,intelligent,
10,Die Möglichkeit mir durch den LLM-Agenten Komponenten markieren zu lassen war nützlich,6,Stimme nicht zu,Stimme zu,
10,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,
10,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,
10,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,
10,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,
10,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,6,Stimme nicht zu,Stimme zu,
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,ECA + kein Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,ECA + kein Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,ECA + kein Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,minderwertig,wertvoll,ECA + kein Audio
12,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,ECA + kein Audio
12,Der LLM-Agent hat mich Motiviert,2,Stimme nicht zu,Stimme zu,ECA + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,ECA + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,ECA + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + kein Audio
12,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + kein Audio
12,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,0,Stimme nicht zu,Stimme zu,ECA + kein Audio
12,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,ECA + kein Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,ECA + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,ECA + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + Audio
12,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,ECA + Audio
12,Der LLM-Agent hat mich Motiviert,5,Stimme nicht zu,Stimme zu,ECA + Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,ECA + Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,ECA + Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + Audio
12,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + Audio
12,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,0,Stimme nicht zu,Stimme zu,ECA + Audio
12,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,ECA + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,langweilig,spanned,UI + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,uninteressant,interessant,UI + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,einschläfernd,aktivierend,UI + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,minderwertig,wertvoll,UI + Audio
12,Ich konnte gut mit dem LLM-Agenten lernen,3,Stimme nicht zu,Stimme zu,UI + Audio
12,Der LLM-Agent hat mich Motiviert,3,Stimme nicht zu,Stimme zu,UI + Audio
12,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,UI + Audio
12,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,UI + Audio
12,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,UI + Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + Audio
12,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,UI + Audio
12,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,0,Stimme nicht zu,Stimme zu,UI + Audio
12,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,UI + Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,UI + kein Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + kein Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,UI + kein Audio
12,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + kein Audio
12,Ich konnte gut mit dem LLM-Agenten lernen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
12,Der LLM-Agent hat mich Motiviert,6,Stimme nicht zu,Stimme zu,UI + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,UI + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,UI + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,UI + kein Audio
12,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + kein Audio
12,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
12,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,0,Stimme nicht zu,Stimme zu,UI + kein Audio
12,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
12,Durch die Abfrage des LLM Agenten konnte ich die Komponenten gut lernen,6,Stimme nicht zu,Stimme zu,
12,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nutzlos,nützlich,
12,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht hilfreich,hilfreich,
12,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht vorteilhaft,vorteilhaft,
12,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht lohnend,lohnend,
12,Diese Gestaltung des LLM-Agenten hat mir gefallen,3,Drohne und Audio,Drohne ohne Audio,
12,Die Nennung des meines eigenen Namens während der Nutzung empfand ich als motivierend,6,Stimme nicht zu,Stimme zu,
12,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,langsam,schnell,
12,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,ineffizient,effizient,
12,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,unpragmatisch,pragmatisch,
12,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,überladen,aufgeräumt,
12,Die Antworten und Fragen des LLM-Agenten sind:,4,unpassend,passend,
12,Die Antworten und Fragen des LLM-Agenten sind:,4,nutzlos,nützlich,
12,Die Antworten und Fragen des LLM-Agenten sind:,4,nicht hilfreich,hilfreich,
12,Die Antworten und Fragen des LLM-Agenten sind:,4,unintelligent,intelligent,
12,Die Möglichkeit mir durch den LLM-Agenten Komponenten markieren zu lassen war nützlich,6,Stimme nicht zu,Stimme zu,
12,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,
12,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,
12,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,
12,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,
12,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,6,Stimme nicht zu,Stimme zu,
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,UI + kein Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + kein Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,UI + kein Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + kein Audio
13,Ich konnte gut mit dem LLM-Agenten lernen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
13,Der LLM-Agent hat mich Motiviert,6,Stimme nicht zu,Stimme zu,UI + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,UI + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,ineffizient,effizient,UI + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,UI + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + kein Audio
13,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
13,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,6,Stimme nicht zu,Stimme zu,UI + kein Audio
13,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,UI + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,UI + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,minderwertig,wertvoll,UI + Audio
13,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,UI + Audio
13,Der LLM-Agent hat mich Motiviert,4,Stimme nicht zu,Stimme zu,UI + Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,UI + Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,ineffizient,effizient,UI + Audio
13,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,UI + Audio
13,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + Audio
13,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,UI + Audio
13,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,6,Stimme nicht zu,Stimme zu,UI + Audio
13,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,UI + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,0,langweilig,spanned,ECA + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,0,uninteressant,interessant,ECA + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,0,einschläfernd,aktivierend,ECA + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,0,minderwertig,wertvoll,ECA + Audio
13,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,ECA + Audio
13,Der LLM-Agent hat mich Motiviert,4,Stimme nicht zu,Stimme zu,ECA + Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,ECA + Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,ineffizient,effizient,ECA + Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,unpragmatisch,pragmatisch,ECA + Audio
13,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,ECA + Audio
13,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,ECA + Audio
13,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,6,Stimme nicht zu,Stimme zu,ECA + Audio
13,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,ECA + Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,3,langweilig,spanned,ECA + kein Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,2,uninteressant,interessant,ECA + kein Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,2,einschläfernd,aktivierend,ECA + kein Audio
13,Die Beschäftigung mit der Lernanwendung empfinde ich als:,1,minderwertig,wertvoll,ECA + kein Audio
13,Ich konnte gut mit dem LLM-Agenten lernen,1,Stimme nicht zu,Stimme zu,ECA + kein Audio
13,Der LLM-Agent hat mich Motiviert,1,Stimme nicht zu,Stimme zu,ECA + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,ECA + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,1,ineffizient,effizient,ECA + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,1,unpragmatisch,pragmatisch,ECA + kein Audio
13,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + kein Audio
13,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,ECA + kein Audio
13,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,ECA + kein Audio
13,Ich konnte die Informationen gut verstehen,2,Stimme nicht zu,Stimme zu,ECA + kein Audio
13,Durch die Abfrage des LLM Agenten konnte ich die Komponenten gut lernen,1,Stimme nicht zu,Stimme zu,
13,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,3,nutzlos,nützlich,
13,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,3,nicht hilfreich,hilfreich,
13,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,3,nicht vorteilhaft,vorteilhaft,
13,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,3,nicht lohnend,lohnend,
13,Diese Gestaltung des LLM-Agenten hat mir gefallen,0,Drohne und Audio,Drohne ohne Audio,
13,Die Nennung des meines eigenen Namens während der Nutzung empfand ich als motivierend,3,Stimme nicht zu,Stimme zu,
13,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,langsam,schnell,
13,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,ineffizient,effizient,
13,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,unpragmatisch,pragmatisch,
13,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,überladen,aufgeräumt,
13,Die Antworten und Fragen des LLM-Agenten sind:,2,unpassend,passend,
13,Die Antworten und Fragen des LLM-Agenten sind:,1,nutzlos,nützlich,
13,Die Antworten und Fragen des LLM-Agenten sind:,2,nicht hilfreich,hilfreich,
13,Die Antworten und Fragen des LLM-Agenten sind:,1,unintelligent,intelligent,
13,Die Möglichkeit mir durch den LLM-Agenten Komponenten markieren zu lassen war nützlich,6,Stimme nicht zu,Stimme zu,
13,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,
13,Zum Lernen empfinde ich die Anwendung als:,1,ineffizient,effizient,
13,Zum Lernen empfinde ich die Anwendung als:,2,unpragmatisch,pragmatisch,
13,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,
13,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,1,Stimme nicht zu,Stimme zu,
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,ECA + Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,ECA + Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + Audio
31,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,ECA + Audio
31,Der LLM-Agent hat mich Motiviert,3,Stimme nicht zu,Stimme zu,ECA + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,ECA + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,ECA + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + Audio
31,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,ECA + Audio
31,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,1,Stimme nicht zu,Stimme zu,ECA + Audio
31,Ich konnte die Informationen gut verstehen,4,Stimme nicht zu,Stimme zu,ECA + Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,ECA + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,ECA + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + kein Audio
31,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
31,Der LLM-Agent hat mich Motiviert,3,Stimme nicht zu,Stimme zu,ECA + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,ECA + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,ECA + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + kein Audio
31,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,ECA + kein Audio
31,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,ECA + kein Audio
31,Ich konnte die Informationen gut verstehen,4,Stimme nicht zu,Stimme zu,ECA + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,UI + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,UI + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + kein Audio
31,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,UI + kein Audio
31,Der LLM-Agent hat mich Motiviert,4,Stimme nicht zu,Stimme zu,UI + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,UI + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,UI + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,UI + kein Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + kein Audio
31,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,UI + kein Audio
31,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,UI + kein Audio
31,Ich konnte die Informationen gut verstehen,4,Stimme nicht zu,Stimme zu,UI + kein Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,UI + Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,UI + Audio
31,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + Audio
31,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,UI + Audio
31,Der LLM-Agent hat mich Motiviert,2,Stimme nicht zu,Stimme zu,UI + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,UI + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,UI + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,UI + Audio
31,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + Audio
31,Die Gestaltung des LLM-Agenten hat mir gefallen,4,Stimme nicht zu,Stimme zu,UI + Audio
31,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,UI + Audio
31,Ich konnte die Informationen gut verstehen,4,Stimme nicht zu,Stimme zu,UI + Audio
